date,tag,asset,downloads
"2026-07-28","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-28","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-07-28","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-28","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-07-28","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-07-28","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-07-28","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",4
"2026-07-28","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-28","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-28","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-28","v0.1.0","TrueforceForAll-Setup.exe",3
"2026-07-29","v0.2.4","TrueforceForAll-Setup.exe",79
"2026-07-29","v0.2.3","TrueforceForAll-Setup.exe",51
"2026-07-29","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-07-29","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",2
"2026-07-29","v0.1.27","TrueforceForAll-Setup.exe",255
"2026-07-29","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",29
"2026-07-29","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-07-29","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-07-29","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-07-29","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",776
"2026-07-29","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-29","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-29","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-07-29","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-07-29","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-29","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",4
"2026-07-29","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-29","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-07-29","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-29","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",10
"2026-07-29","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-07-29","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-29","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-07-29","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-29","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-07-29","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-07-29","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-07-29","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",4
"2026-07-29","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-29","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-29","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-29","v0.1.0","TrueforceForAll-Setup.exe",3
"2026-07-30","v0.2.4","TrueforceForAll-Setup.exe",95
"2026-07-30","v0.2.3","TrueforceForAll-Setup.exe",51
"2026-07-30","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-07-30","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",2
"2026-07-30","v0.1.27","TrueforceForAll-Setup.exe",273
"2026-07-30","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",29
"2026-07-30","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-07-30","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-07-30","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-07-30","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",776
"2026-07-30","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-30","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-30","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-07-30","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-07-30","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-30","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",4
"2026-07-30","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-30","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-07-30","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-30","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",10
"2026-07-30","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-07-30","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-30","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-07-30","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-30","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-07-30","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-07-30","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-07-30","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",4
"2026-07-30","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-30","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-30","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-30","v0.1.0","TrueforceForAll-Setup.exe",3
"2026-07-31","v0.2.4","TrueforceForAll-Setup.exe",109
"2026-07-31","v0.2.3","TrueforceForAll-Setup.exe",53
"2026-07-31","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-07-31","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",3
"2026-07-31","v0.1.27","TrueforceForAll-Setup.exe",292
"2026-07-31","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",29
"2026-07-31","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-07-31","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-07-31","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-07-31","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",776
"2026-07-31","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-31","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-31","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-07-31","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-07-31","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-31","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",4
"2026-07-31","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-31","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-07-31","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-31","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",10
"2026-07-31","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-07-31","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-31","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-07-31","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-31","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-07-31","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-07-31","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-07-31","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",4
"2026-07-31","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-31","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-31","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-31","v0.1.0","TrueforceForAll-Setup.exe",3
"2026-08-01","v0.2.4","TrueforceForAll-Setup.exe",119
"2026-08-01","v0.2.3","TrueforceForAll-Setup.exe",53
"2026-08-01","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-08-01","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",3
"2026-08-01","v0.1.27","TrueforceForAll-Setup.exe",304
"2026-08-01","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",30
"2026-08-01","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-08-01","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-08-01","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-08-01","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",776
"2026-08-01","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",219
"2026-08-01","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-08-01","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-08-01","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-08-01","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-08-01","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",4
"2026-08-01","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-08-01","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-08-01","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-08-01","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",10
"2026-08-01","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-08-01","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-08-01","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-08-01","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-08-01","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-08-01","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-08-01","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-08-01","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",4
"2026-08-01","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-08-01","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-08-01","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-08-01","v0.1.0","TrueforceForAll-Setup.exe",3
"2026-08-02","v0.2.4","TrueforceForAll-Setup.exe",126
"2026-08-02","v0.2.3","TrueforceForAll-Setup.exe",53
"2026-08-02","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-08-02","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",3
"2026-08-02","v0.1.27","TrueforceForAll-Setup.exe",316
"2026-08-02","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",31
"2026-08-02","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-08-02","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-08-02","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-08-02","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",776
"2026-08-02","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",219
"2026-08-02","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-08-02","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-08-02","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-08-02","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-08-02","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",4
"2026-08-02","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-08-02","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-08-02","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-08-02","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",10
"2026-08-02","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-08-02","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-08-02","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-08-02","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-08-02","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-08-02","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-08-02","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-08-02","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",4
"2026-08-02","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-08-02","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-08-02","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-08-02","v0.1.0","TrueforceForAll-Setup.exe",3
"2026-08-03","v0.2.5","TrueforceForAll-Setup.exe",4
"2026-08-03","v0.2.4","TrueforceForAll-Setup.exe",131
"2026-08-03","v0.2.3","TrueforceForAll-Setup.exe",53
"2026-08-03","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-08-03","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",3
"2026-08-03","v0.1.27","TrueforceForAll-Setup.exe",323
"2026-08-03","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",31
"2026-08-03","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-08-03","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-08-03","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-08-03","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",776
"2026-08-03","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",219
"2026-08-03","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-08-03","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-08-03","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-08-03","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-08-03","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",4
"2026-08-03","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-08-03","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-08-03","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-08-03","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",10
"2026-08-03","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-08-03","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-08-03","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-08-03","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-08-03","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-08-03","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-08-03","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-08-03","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",4
"2026-08-03","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-08-03","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-08-03","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-08-03","v0.1.0","TrueforceForAll-Setup.exe",3
"2026-08-04","v0.2.5","TrueforceForAll-Setup.exe",20
"2026-08-04","v0.2.4","TrueforceForAll-Setup.exe",131
"2026-08-04","v0.2.3","TrueforceForAll-Setup.exe",53
"2026-08-04","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-08-04","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",3
"2026-08-04","v0.1.27","TrueforceForAll-Setup.exe",332
"2026-08-04","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",31
"2026-08-04","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-08-04","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-08-04","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-08-04","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",777
"2026-08-04","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",219
"2026-08-04","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-08-04","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-08-04","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-08-04","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-08-04","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",4
"2026-08-04","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-08-04","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-08-04","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-08-04","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",10
"2026-08-04","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-08-04","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-08-04","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-08-04","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-08-04","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-08-04","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-08-04","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-08-04","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",4
"2026-08-04","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-08-04","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-08-04","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-08-04","v0.1.0","TrueforceForAll-Setup.exe",3
"2026-08-05","v0.2.5","TrueforceForAll-Setup.exe",29
"2026-08-05","v0.2.4","TrueforceForAll-Setup.exe",131
"2026-08-05","v0.2.3","TrueforceForAll-Setup.exe",53
"2026-08-05","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-08-05","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",3
"2026-08-05","v0.1.27","TrueforceForAll-Setup.exe",341
"2026-08-05","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",32
"2026-08-05","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-08-05","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-08-05","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-08-05","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",778
"2026-08-05","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",219
"2026-08-05","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-08-05","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-08-05","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-08-05","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-08-05","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",4
"2026-08-05","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-08-05","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-08-05","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-08-05","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",10
"2026-08-05","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-08-05","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-08-05","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-08-05","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-08-05","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-08-05","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-08-05","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-08-05","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",4
"2026-08-05","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-08-05","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-08-05","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-08-05","v0.1.0","TrueforceForAll-Setup.exe",3
"2026-08-06","v0.2.5","TrueforceForAll-Setup.exe",45
"2026-08-06","v0.2.4","TrueforceForAll-Setup.exe",131
"2026-08-06","v0.2.3","TrueforceForAll-Setup.exe",53
"2026-08-06","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-08-06","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",3
"2026-08-06","v0.1.27","TrueforceForAll-Setup.exe",349
"2026-08-06","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",32
"2026-08-06","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-08-06","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-08-06","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-08-06","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",778
"2026-08-06","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",219
"2026-08-06","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-08-06","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-08-06","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-08-06","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-08-06","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",4
"2026-08-06","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-08-06","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-08-06","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-08-06","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",10
"2026-08-06","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-08-06","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-08-06","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-08-06","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-08-06","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-08-06","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-08-06","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-08-06","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",4
"2026-08-06","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-08-06","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-08-06","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-08-06","v0.1.0","TrueforceForAll-Setup.exe",3
"2026-08-07","v0.2.5","TrueforceForAll-Setup.exe",58
"2026-08-07","v0.2.4","TrueforceForAll-Setup.exe",131
"2026-08-07","v0.2.3","TrueforceForAll-Setup.exe",53
"2026-08-07","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-08-07","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",3
"2026-08-07","v0.1.27","TrueforceForAll-Setup.exe",359
"2026-08-07","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",32
"2026-08-07","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-08-07","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-08-07","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-08-07","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",779
"2026-08-07","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",219
"2026-08-07","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-08-07","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-08-07","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-08-07","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-08-07","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",4
"2026-08-07","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-08-07","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-08-07","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-08-07","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",10
"2026-08-07","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-08-07","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-08-07","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-08-07","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-08-07","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-08-07","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-08-07","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-08-07","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",4
"2026-08-07","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-08-07","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-08-07","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-08-07","v0.1.0","TrueforceForAll-Setup.exe",4
"2026-08-08","v0.2.5","TrueforceForAll-Setup.exe",76
"2026-08-08","v0.2.4","TrueforceForAll-Setup.exe",131
"2026-08-08","v0.2.3","TrueforceForAll-Setup.exe",53
"2026-08-08","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-08-08","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",4
"2026-08-08","v0.1.27","TrueforceForAll-Setup.exe",373
"2026-08-08","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",32
"2026-08-08","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-08-08","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-08-08","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-08-08","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",780
"2026-08-08","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",219
"2026-08-08","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-08-08","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-08-08","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-08-08","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-08-08","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",4
"2026-08-08","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-08-08","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-08-08","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-08-08","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",10
"2026-08-08","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-08-08","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-08-08","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-08-08","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-08-08","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-08-08","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-08-08","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-08-08","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",4
"2026-08-08","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-08-08","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-08-08","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
